instance_name,algorithm_name,period,base_id,supplier_id,purchase_qty,supplier_grade,purchase_price,transport_cost_per_ton,delivered_unit_cost,iron_qty,unit_iron_cost,purchase_cost,transport_cost,is_selected,is_long_contract_supplier
case_4x35,ga_greedy,0,2,17,0.000000,0.790000,800.326133,32.498162,832.824296,0.000000,1054.207969,0.000000,0.000000,0,1
case_4x35,ga_greedy,1,2,17,0.000000,0.790000,838.854982,32.498162,871.353144,0.000000,1102.978664,0.000000,0.000000,0,1
case_4x35,ga_greedy,0,2,18,0.000000,0.450000,903.296534,17.025968,920.322502,0.000000,2045.161116,0.000000,0.000000,0,1
case_4x35,ga_greedy,1,2,18,0.000000,0.450000,902.910818,17.025968,919.936786,0.000000,2044.303968,0.000000,0.000000,0,1
case_4x35,ga_greedy,0,2,19,0.000000,0.770000,936.925516,18.990869,955.916385,0.000000,1241.449850,0.000000,0.000000,0,1
case_4x35,ga_greedy,1,2,19,0.000000,0.770000,849.976076,18.990869,868.966945,0.000000,1128.528499,0.000000,0.000000,0,1
case_4x35,ga_greedy,0,2,20,0.000000,0.389479,871.474247,22.000000,893.474247,0.000000,2294.022019,0.000000,0.000000,0,1
case_4x35,ga_greedy,1,2,20,0.000000,0.389479,986.860105,22.000000,1008.860105,0.000000,2590.278682,0.000000,0.000000,0,1
case_4x35,ga_greedy,0,2,21,0.000000,0.671815,945.396498,19.000000,964.396498,0.000000,1435.509469,0.000000,0.000000,0,1
case_4x35,ga_greedy,1,2,21,0.000000,0.671815,964.376954,19.000000,983.376954,0.000000,1463.761983,0.000000,0.000000,0,1
case_4x35,ga_greedy,0,2,22,0.000000,0.816304,865.257916,13.000000,878.257916,0.000000,1075.895421,0.000000,0.000000,0,1
case_4x35,ga_greedy,1,2,22,100000.000000,0.816304,839.356787,13.000000,852.356787,81630.416835,1044.165667,83935678.669307,1300000.000000,1,1
case_4x35,ga_greedy,0,2,23,0.000000,0.755508,798.786894,12.000000,810.786894,0.000000,1073.168158,0.000000,0.000000,0,1
case_4x35,ga_greedy,1,2,23,0.000000,0.755508,942.527275,12.000000,954.527275,0.000000,1263.424809,0.000000,0.000000,0,1
case_4x35,ga_greedy,0,2,24,0.000000,0.611432,880.539359,18.000000,898.539359,0.000000,1469.565537,0.000000,0.000000,0,1
case_4x35,ga_greedy,1,2,24,0.000000,0.611432,985.454700,18.000000,1003.454700,0.000000,1641.155094,0.000000,0.000000,0,1
case_4x35,ga_greedy,0,2,25,0.000000,0.544961,994.851015,10.000000,1004.851015,0.000000,1843.895165,0.000000,0.000000,0,1
case_4x35,ga_greedy,1,2,25,100000.000000,0.544961,875.709977,10.000000,885.709977,54496.103389,1625.272124,87570997.722619,1000000.000000,1,1
case_4x35,ga_greedy,0,2,26,0.000000,0.637902,911.540900,18.000000,929.540900,0.000000,1457.184979,0.000000,0.000000,0,0
case_4x35,ga_greedy,1,2,26,0.000000,0.637902,870.957551,18.000000,888.957551,0.000000,1393.564920,0.000000,0.000000,0,0
case_4x35,ga_greedy,0,2,27,0.000000,0.337051,800.331752,11.000000,811.331752,0.000000,2407.149831,0.000000,0.000000,0,0
case_4x35,ga_greedy,1,2,27,0.000000,0.337051,945.390584,11.000000,956.390584,0.000000,2837.526605,0.000000,0.000000,0,0
case_4x35,ga_greedy,0,2,28,0.000000,0.306272,813.391385,15.000000,828.391385,0.000000,2704.760418,0.000000,0.000000,0,0
